Node Index,Latitude,Longitude,Fraction Strike-Slip,Fraction Reverse,Fraction Normal
5613,39.7,-120.9,0.50022,0.11261,0.38717
5614,39.7,-120.8,0.500089,0.091096,0.408815
5615,39.7,-120.7,0.500035,0.072575,0.42739
5616,39.7,-120.60000000000001,0.500013,0.056676,0.443311
5617,39.7,-120.50000000000001,0.500005,0.04318,0.456815
5618,39.7,-120.40000000000002,0.5,0.031957,0.468043
5619,39.7,-120.3,0.5,0.0229,0.4771
5620,39.7,-120.2,0.5,0.015861,0.484139
5621,39.7,-120.09999999999998,0.5,0.010619,0.489381
5622,39.7,-119.99999999999999,0.5,0.006883,0.493117
5623,39.7,-119.89999999999999,0.5,0.004334,0.495666
5624,39.7,-119.8,0.5,0.002661,0.497339
5625,39.7,-119.7,0.5,0.001605,0.498395
5626,39.7,-119.6,0.5,9.57E-4,0.499043
5627,39.7,-119.5,0.5,5.65E-4,0.499435
5628,39.7,-119.4,0.5,3.32E-4,0.499668
5629,39.7,-119.30000000000001,0.5,1.96E-4,0.499804
5630,39.7,-119.20000000000002,0.5,1.08E-4,0.499892
5631,39.7,-119.1,0.5,5.8E-5,0.499942
5632,39.8,-125.10000000000001,0.618135,0.381865,0.0
5633,39.8,-125.00000000000001,0.623659,0.376341,0.0
5634,39.8,-124.90000000000002,0.626923,0.373077,0.0
5635,39.8,-124.8,0.629163,0.370837,0.0
5636,39.8,-124.7,0.63278,0.36722,0.0
5637,39.8,-124.59999999999998,0.656436,0.343564,0.0
5638,39.8,-124.49999999999999,0.666014,0.333986,0.0
5639,39.8,-124.39999999999999,0.676291,0.323709,0.0
5640,39.8,-124.3,0.676336,0.323664,0.0
5641,39.8,-124.2,0.683304,0.316696,0.0
5642,39.8,-124.1,0.687386,0.312614,0.0
5643,39.8,-124.0,0.688668,0.311332,0.0
5644,39.8,-123.9,0.687372,0.312628,0.0
5645,39.8,-123.80000000000001,0.68367,0.31633,0.0
5646,39.8,-123.70000000000002,0.677786,0.322214,0.0
5647,39.8,-123.6,0.672675,0.327325,0.0
5648,39.8,-123.5,0.663232,0.336768,0.0
5649,39.8,-123.4,0.653437,0.346563,0.0
5650,39.8,-123.29999999999998,0.644252,0.355748,0.0
5651,39.8,-123.19999999999999,0.636587,0.363413,0.0
5652,39.8,-123.10000000000001,0.631096,0.368904,0.0
5653,39.8,-123.00000000000001,0.628094,0.371906,0.0
5654,39.8,-122.90000000000002,0.627585,0.372415,0.0
5655,39.8,-122.8,0.629351,0.370649,0.0
5656,39.8,-122.7,0.63297,0.36703,0.0
5657,39.8,-122.60000000000001,0.637798,0.362202,0.0
5658,39.8,-122.50000000000001,0.642822,0.357093,8.5E-5
5659,39.8,-122.40000000000002,0.646613,0.353047,3.4E-4
5660,39.8,-122.3,0.647358,0.351691,9.51E-4
5661,39.8,-122.2,0.643145,0.354404,0.002451
5662,39.8,-122.1,0.632616,0.361618,0.005766
5663,39.8,-122.0,0.615641,0.37182,0.012539
5664,39.8,-121.9,0.593773,0.381136,0.025092
5665,39.8,-121.80000000000001,0.570012,0.384192,0.045796
5666,39.8,-121.70000000000002,0.547827,0.376129,0.076044
5667,39.8,-121.6,0.529863,0.355089,0.115048
5668,39.8,-121.5,0.517121,0.323066,0.159813
5669,39.8,-121.4,0.509104,0.284728,0.206168
5670,39.8,-121.30000000000001,0.504541,0.244942,0.250517
5671,39.8,-121.19999999999999,0.502152,0.207176,0.290672
5672,39.8,-121.1,0.500978,0.173203,0.325819
5673,39.8,-121.0,0.500429,0.143499,0.356072
5674,39.8,-120.9,0.500181,0.117839,0.38198
5675,39.8,-120.8,0.500075,0.095749,0.404176
5676,39.8,-120.7,0.50003,0.07674,0.42323
5677,39.8,-120.60000000000001,0.500012,0.060415,0.439574
5678,39.8,-120.50000000000001,0.500004,0.046504,0.453491
5679,39.8,-120.40000000000002,0.5,0.034832,0.465168
5680,39.8,-120.3,0.5,0.025278,0.474722
5681,39.8,-120.2,0.5,0.017713,0.482287
5682,39.8,-120.09999999999998,0.5,0.011962,0.488038
5683,39.8,-119.99999999999999,0.5,0.007779,0.492221
5684,39.8,-119.89999999999999,0.5,0.004877,0.495123
5685,39.8,-119.8,0.5,0.002951,0.497049
5686,39.8,-119.7,0.5,0.00173,0.49827
5687,39.8,-119.6,0.5,9.87E-4,0.499013
5688,39.8,-119.5,0.5,5.47E-4,0.499453
5689,39.8,-119.4,0.5,2.95E-4,0.499705
5690,39.8,-119.30000000000001,0.5,1.59E-4,0.499841
5691,39.8,-119.20000000000002,0.5,7.5E-5,0.499925
5692,39.8,-119.1,0.5,3.5E-5,0.499965
5693,39.9,-125.2,0.545813,0.454187,0.0
5694,39.9,-125.10000000000001,0.543492,0.456508,0.0
5695,39.9,-125.00000000000001,0.540518,0.459482,0.0
5696,39.9,-124.90000000000002,0.537325,0.462675,0.0
5697,39.9,-124.8,0.534623,0.465377,0.0
5698,39.9,-124.7,0.533598,0.466402,0.0
5699,39.9,-124.59999999999998,0.654035,0.345965,0.0
5700,39.9,-124.49999999999999,0.655516,0.344484,0.0
5701,39.9,-124.39999999999999,0.661461,0.338539,0.0
5702,39.9,-124.3,0.563922,0.436078,0.0
5703,39.9,-124.2,0.572296,0.427704,0.0
5704,39.9,-124.1,0.581088,0.418912,0.0
5705,39.9,-124.0,0.589365,0.410635,0.0
5706,39.9,-123.9,0.596603,0.403397,0.0
5707,39.9,-123.80000000000001,0.602597,0.397403,0.0
5708,39.9,-123.70000000000002,0.607416,0.392584,0.0
5709,39.9,-123.6,0.679141,0.320859,0.0
5710,39.9,-123.5,0.674618,0.325382,0.0
5711,39.9,-123.4,0.670029,0.329971,0.0
5712,39.9,-123.29999999999998,0.665897,0.334103,0.0
5713,39.9,-123.19999999999999,0.662603,0.337397,0.0
5714,39.9,-123.10000000000001,0.660323,0.339677,0.0
5715,39.9,-123.00000000000001,0.65906,0.34094,0.0
5716,39.9,-122.90000000000002,0.658719,0.341281,0.0
5717,39.9,-122.8,0.659159,0.340841,0.0
5718,39.9,-122.7,0.66014,0.33986,0.0
5719,39.9,-122.60000000000001,0.661257,0.338743,0.0
5720,39.9,-122.50000000000001,0.661724,0.338175,1.01E-4
5721,39.9,-122.40000000000002,0.660312,0.339295,3.93E-4
5722,39.9,-122.3,0.655352,0.343547,0.001102
5723,39.9,-122.2,0.645109,0.352056,0.002835
5724,39.9,-122.1,0.628671,0.364746,0.006583
5725,39.9,-122.0,0.606782,0.379234,0.013984
5726,39.9,-121.9,0.582084,0.390848,0.027068
5727,39.9,-121.80000000000001,0.558145,0.394243,0.047612
5728,39.9,-121.70000000000002,0.537951,0.385662,0.076387
5729,39.9,-121.6,0.522915,0.364483,0.112602
5730,39.9,-121.5,0.512883,0.333082,0.154035
5731,39.9,-121.4,0.506801,0.29558,0.197618
5732,39.9,-121.30000000000001,0.503398,0.256143,0.240458
5733,39.9,-121.19999999999999,0.501624,0.217941,0.280435
5734,39.9,-121.1,0.500746,0.18288,0.316374
5735,39.9,-121.0,0.500332,0.151755,0.347913
5736,39.9,-120.9,0.500141,0.124645,0.375213
5737,39.9,-120.8,0.500059,0.101272,0.398669
5738,39.9,-120.7,0.500024,0.081224,0.418751
5739,39.9,-120.60000000000001,0.50001,0.064099,0.435891
5740,39.9,-120.50000000000001,0.500004,0.049572,0.450425
5741,39.9,-120.40000000000002,0.5,0.037394,0.462606
5742,39.9,-120.3,0.5,0.027383,0.472617
5743,39.9,-120.2,0.5,0.019381,0.480619
5744,39.9,-120.09999999999998,0.5,0.013215,0.486785
5745,39.9,-119.99999999999999,0.5,0.008657,0.491343
5746,39.9,-119.89999999999999,0.5,0.005445,0.494555
5747,39.9,-119.8,0.5,0.003284,0.496716
5748,39.9,-119.7,0.5,0.001902,0.498098
5749,39.9,-119.6,0.5,0.001062,0.498938
5750,39.9,-119.5,0.5,5.67E-4,0.499433
5751,39.9,-119.4,0.5,2.88E-4,0.499712
5752,39.9,-119.30000000000001,0.5,1.45E-4,0.499855
5753,39.9,-119.20000000000002,0.5,5.9E-5,0.499941
5754,39.9,-119.1,0.5,2.3E-5,0.499977
5755,40.0,-125.2,0.523555,0.476445,0.0
5756,40.0,-125.10000000000001,0.521543,0.478457,0.0
5757,40.0,-125.00000000000001,0.519384,0.480616,0.0
5758,40.0,-124.90000000000002,0.517367,0.482633,0.0
5759,40.0,-124.8,0.515603,0.484397,0.0
5760,40.0,-124.7,0.515566,0.484434,0.0
5761,40.0,-124.59999999999998,0.617479,0.382521,0.0
5762,40.0,-124.49999999999999,0.613795,0.386205,0.0
5763,40.0,-124.39999999999999,0.61481,0.38519,0.0
5764,40.0,-124.3,0.525297,0.474703,0.0
5765,40.0,-124.2,0.528535,0.471465,0.0
5766,40.0,-124.1,0.53278,0.46722,0.0
5767,40.0,-124.0,0.53747,0.46253,0.0
5768,40.0,-123.9,0.542456,0.457544,0.0
5769,40.0,-123.80000000000001,0.547363,0.452637,0.0
5770,40.0,-123.70000000000002,0.552603,0.447397,0.0
5771,40.0,-123.6,0.669719,0.330281,0.0
5772,40.0,-123.5,0.672212,0.327788,0.0
5773,40.0,-123.4,0.673725,0.326275,0.0
5774,40.0,-123.29999999999998,0.675658,0.324342,0.0
5775,40.0,-123.19999999999999,0.677825,0.322175,0.0
5776,40.0,-123.10000000000001,0.679878,0.320122,0.0
5777,40.0,-123.00000000000001,0.681461,0.318539,0.0
5778,40.0,-122.90000000000002,0.682328,0.317672,0.0
5779,40.0,-122.8,0.682374,0.317626,0.0
5780,40.0,-122.7,0.68149,0.31851,0.0
5781,40.0,-122.60000000000001,0.679452,0.320548,0.0
5782,40.0,-122.50000000000001,0.675646,0.324245,1.09E-4
5783,40.0,-122.40000000000002,0.669012,0.330573,4.15E-4
5784,40.0,-122.3,0.658096,0.340732,0.001172
5785,40.0,-122.2,0.64159,0.355393,0.003018
5786,40.0,-122.1,0.619458,0.373616,0.006926
5787,40.0,-122.0,0.593699,0.391908,0.014393
5788,40.0,-121.9,0.567922,0.405019,0.027058
5789,40.0,-121.80000000000001,0.545571,0.408223,0.046206
5790,40.0,-121.70000000000002,0.52847,0.39917,0.07236
5791,40.0,-121.6,0.516685,0.378213,0.105102
5792,40.0,-121.5,0.509232,0.34769,0.143078
5793,40.0,-121.4,0.504852,0.310993,0.184155
5794,40.0,-121.30000000000001,0.502432,0.271606,0.225962
5795,40.0,-121.19999999999999,0.501172,0.232467,0.26636
5796,40.0,-121.1,0.500545,0.195673,0.303782
5797,40.0,-121.0,0.500235,0.176695,0.32307
5798,40.0,-120.9,0.500105,0.133121,0.366774
5799,40.0,-120.8,0.500045,0.107791,0.392164
5800,40.0,-120.7,0.500019,0.086139,0.413842
5801,40.0,-120.60000000000001,0.500007,0.067782,0.43221
5802,40.0,-120.50000000000001,0.500003,0.052353,0.447644
5803,40.0,-120.40000000000002,0.5,0.039523,0.460477
5804,40.0,-120.3,0.5,0.029027,0.470973
5805,40.0,-120.2,0.5,0.020639,0.479361
5806,40.0,-120.09999999999998,0.5,0.014145,0.485855
5807,40.0,-119.99999999999999,0.5,0.009308,0.490692
5808,40.0,-119.89999999999999,0.5,0.005867,0.494133
5809,40.0,-119.8,0.5,0.003533,0.496467
5810,40.0,-119.7,0.5,0.002031,0.497969
5811,40.0,-119.6,0.5,0.001118,0.498882
5812,40.0,-119.5,0.5,5.84E-4,0.499416
5813,40.0,-119.4,0.5,2.82E-4,0.499718
5814,40.0,-119.30000000000001,0.5,1.36E-4,0.499864
5815,40.0,-119.20000000000002,0.5,4.8E-5,0.499952
5816,40.0,-119.1,0.5,1.6E-5,0.499984
5817,40.1,-125.3,0.53726,0.46274,0.0
5818,40.1,-125.2,0.53802,0.46198,0.0
5819,40.1,-125.10000000000001,0.538401,0.461599,0.0
5820,40.1,-125.00000000000001,0.529992,0.470008,0.0
5821,40.1,-124.90000000000002,0.526479,0.473521,0.0
5822,40.1,-124.8,0.521464,0.478536,0.0
5823,40.1,-124.7,0.522244,0.477756,0.0
5824,40.1,-124.59999999999998,0.523254,0.476746,0.0
5825,40.1,-124.49999999999999,0.521104,0.478896,0.0
5826,40.1,-124.39999999999999,0.519272,0.480728,0.0
5827,40.1,-124.3,0.521098,0.478902,0.0
5828,40.1,-124.2,0.52234,0.47766,0.0
5829,40.1,-124.1,0.528833,0.471167,0.0
5830,40.1,-124.0,0.537553,0.462447,0.0
5831,40.1,-123.9,0.553805,0.446195,0.0
5832,40.1,-123.80000000000001,0.560736,0.439264,0.0
5833,40.1,-123.70000000000002,0.576962,0.423038,0.0
5834,40.1,-123.6,0.618531,0.381469,0.0
5835,40.1,-123.5,0.658341,0.341659,0.0
5836,40.1,-123.4,0.665511,0.334489,0.0
5837,40.1,-123.29999999999998,0.673139,0.326861,0.0
5838,40.1,-123.19999999999999,0.68062,0.31938,0.0
5839,40.1,-123.10000000000001,0.687192,0.312808,0.0
5840,40.1,-123.00000000000001,0.692135,0.307865,0.0
5841,40.1,-122.90000000000002,0.694965,0.305035,0.0
5842,40.1,-122.8,0.695471,0.304529,0.0
5843,40.1,-122.7,0.693538,0.306462,0.0
5844,40.1,-122.60000000000001,0.689018,0.310982,0.0
5845,40.1,-122.50000000000001,0.681421,0.318474,1.05E-4
5846,40.1,-122.40000000000002,0.669894,0.329708,3.97E-4
5847,40.1,-122.3,0.653384,0.345481,0.001135
5848,40.1,-122.2,0.631377,0.365703,0.002919
5849,40.1,-122.1,0.60508,0.388298,0.006622
5850,40.1,-122.0,0.577693,0.408797,0.01351
5851,40.1,-121.9,0.553109,0.422027,0.024864
5852,40.1,-121.80000000000001,0.53384,0.424453,0.041707
5853,40.1,-121.70000000000002,0.520319,0.415069,0.064612
5854,40.1,-121.6,0.511602,0.394738,0.09366
5855,40.1,-121.5,0.506334,0.365399,0.128267
5856,40.1,-121.4,0.503319,0.329612,0.16707
5857,40.1,-121.30000000000001,0.501619,0.296177,0.202203
5858,40.1,-121.19999999999999,0.500788,0.256862,0.24235
5859,40.1,-121.1,0.500369,0.219781,0.27985
5860,40.1,-121.0,0.500173,0.174946,0.324881
5861,40.1,-120.9,0.500074,0.142886,0.35704
5862,40.1,-120.8,0.500032,0.115028,0.38494
5863,40.1,-120.7,0.500013,0.091274,0.408712
5864,40.1,-120.60000000000001,0.500005,0.071297,0.428697
5865,40.1,-120.50000000000001,0.500002,0.054697,0.445301
5866,40.1,-120.40000000000002,0.5,0.041062,0.458938
5867,40.1,-120.3,0.5,0.030029,0.469971
5868,40.1,-120.2,0.5,0.021284,0.478716
5869,40.1,-120.09999999999998,0.5,0.014546,0.485454
5870,40.1,-119.99999999999999,0.5,0.009537,0.490463
5871,40.1,-119.89999999999999,0.5,0.005977,0.494023
5872,40.1,-119.8,0.5,0.003566,0.496434
5873,40.1,-119.7,0.5,0.002021,0.497979
5874,40.1,-119.6,0.5,0.001096,0.498904
5875,40.1,-119.5,0.5,5.6E-4,0.49944
5876,40.1,-119.4,0.5,2.58E-4,0.499742
5877,40.1,-119.30000000000001,0.5,1.22E-4,0.499878
5878,40.1,-119.20000000000002,0.5,3.8E-5,0.499962
5879,40.1,-119.1,0.5,1.0E-5,0.49999
5880,40.2,-125.4,0.533165,0.466835,0.0
5881,40.2,-125.3,0.526343,0.473657,0.0
5882,40.2,-125.2,0.526443,0.473557,0.0
5883,40.2,-125.10000000000001,0.527143,0.472857,0.0
5884,40.2,-125.00000000000001,0.518728,0.481272,0.0
5885,40.2,-124.90000000000002,0.513823,0.486177,0.0
5886,40.2,-124.8,0.509301,0.490699,0.0
5887,40.2,-124.7,0.506248,0.493752,0.0
5888,40.2,-124.59999999999998,0.504795,0.495205,0.0
5889,40.2,-124.49999999999999,0.504005,0.495995,0.0
5890,40.2,-124.39999999999999,0.503568,0.496432,0.0
5891,40.2,-124.3,0.504134,0.495866,0.0
5892,40.2,-124.2,0.504873,0.495127,0.0
5893,40.2,-124.1,0.507085,0.492915,0.0
5894,40.2,-124.0,0.511914,0.488086,0.0
5895,40.2,-123.9,0.520817,0.479183,0.0
5896,40.2,-123.80000000000001,0.53117,0.46883,0.0
5897,40.2,-123.70000000000002,0.547933,0.452067,0.0
5898,40.2,-123.6,0.568718,0.431282,0.0
5899,40.2,-123.5,0.638494,0.361506,0.0
5900,40.2,-123.4,0.650177,0.349823,0.0
5901,40.2,-123.29999999999998,0.662335,0.337665,0.0
5902,40.2,-123.19999999999999,0.674113,0.325887,0.0
5903,40.2,-123.10000000000001,0.68446,0.31554,0.0
5904,40.2,-123.00000000000001,0.692348,0.307652,0.0
5905,40.2,-122.90000000000002,0.696998,0.303002,0.0
5906,40.2,-122.8,0.697979,0.302021,0.0
5907,40.2,-122.7,0.695052,0.304948,0.0
5908,40.2,-122.60000000000001,0.688086,0.311914,0.0
5909,40.2,-122.50000000000001,0.676767,0.323142,9.1E-5
5910,40.2,-122.40000000000002,0.660648,0.339006,3.46E-4
5911,40.2,-122.3,0.639447,0.359555,9.99E-4
5912,40.2,-122.2,0.613832,0.383622,0.002546
5913,40.2,-122.1,0.586219,0.408081,0.0057
5914,40.2,-122.0,0.56026,0.428268,0.011471
5915,40.2,-121.9,0.539091,0.440009,0.020899
5916,40.2,-121.80000000000001,0.521431,0.44715,0.031419
5917,40.2,-121.70000000000002,0.512963,0.436126,0.050911
5918,40.2,-121.6,0.50746,0.41563,0.07691
5919,40.2,-121.5,0.504101,0.386751,0.109148
5920,40.2,-121.4,0.50216,0.351446,0.146395
5921,40.2,-121.30000000000001,0.501086,0.312284,0.18663
5922,40.2,-121.19999999999999,0.500529,0.272035,0.227436
5923,40.2,-121.1,0.500249,0.233221,0.26653
5924,40.2,-121.0,0.500116,0.188401,0.311483
5925,40.2,-120.9,0.500049,0.15309,0.346861
5926,40.2,-120.8,0.500021,0.122254,0.377725
5927,40.2,-120.7,0.500009,0.096032,0.403958
5928,40.2,-120.60000000000001,0.500004,0.074173,0.425824
5929,40.2,-120.50000000000001,0.500001,0.056243,0.443756
5930,40.2,-120.40000000000002,0.5,0.041736,0.458264
5931,40.2,-120.3,0.5,0.030174,0.469826
5932,40.2,-120.2,0.5,0.021138,0.478862
5933,40.2,-120.09999999999998,0.5,0.014261,0.485739
5934,40.2,-119.99999999999999,0.5,0.009211,0.490789
5935,40.2,-119.89999999999999,0.5,0.005669,0.494331
5936,40.2,-119.8,0.5,0.00331,0.49669
5937,40.2,-119.7,0.5,0.001826,0.498174
5938,40.2,-119.6,0.5,9.65E-4,0.499035
5939,40.2,-119.5,0.5,4.8E-4,0.49952
5940,40.2,-119.4,0.5,2.07E-4,0.499793
5941,40.2,-119.30000000000001,0.5,9.6E-5,0.499904
5942,40.2,-119.20000000000002,0.5,2.5E-5,0.499975
5943,40.2,-119.1,0.5,6.0E-6,0.499994
5944,40.3,-125.4,0.515748,0.484252,0.0
5945,40.3,-125.3,0.513487,0.486513,0.0
5946,40.3,-125.2,0.511002,0.488998,0.0
5947,40.3,-125.10000000000001,0.509806,0.490194,0.0
5948,40.3,-125.00000000000001,0.508613,0.491387,0.0
5949,40.3,-124.90000000000002,0.506522,0.493478,0.0
5950,40.3,-124.8,0.504682,0.495318,0.0
5951,40.3,-124.7,0.503192,0.496808,0.0
5952,40.3,-124.59999999999998,0.502534,0.497466,0.0
5953,40.3,-124.49999999999999,0.502039,0.497961,0.0
5954,40.3,-124.39999999999999,0.501764,0.498236,0.0
5955,40.3,-124.3,0.501706,0.498294,0.0
5956,40.3,-124.2,0.502139,0.497861,0.0
5957,40.3,-124.1,0.503243,0.496757,0.0
5958,40.3,-124.0,0.506372,0.493628,0.0
5959,40.3,-123.9,0.509939,0.490061,0.0
5960,40.3,-123.80000000000001,0.522343,0.477657,0.0
5961,40.3,-123.70000000000002,0.532855,0.467145,0.0
5962,40.3,-123.6,0.584915,0.415085,0.0
5963,40.3,-123.5,0.617684,0.382316,0.0
5964,40.3,-123.4,0.632579,0.367421,0.0
5965,40.3,-123.29999999999998,0.647951,0.352049,0.0
5966,40.3,-123.19999999999999,0.662762,0.337238,0.0
5967,40.3,-123.10000000000001,0.675749,0.324251,0.0
5968,40.3,-123.00000000000001,0.685608,0.314392,0.0
5969,40.3,-122.90000000000002,0.691249,0.308751,0.0
5970,40.3,-122.8,0.691956,0.308044,0.0
5971,40.3,-122.7,0.68733,0.31267,0.0
5972,40.3,-122.60000000000001,0.677309,0.322691,0.0
5973,40.3,-122.50000000000001,0.66197,0.337959,7.1E-5
5974,40.3,-122.40000000000002,0.641649,0.358075,2.76E-4
5975,40.3,-122.3,0.61726,0.381938,8.01E-4
5976,40.3,-122.2,0.590748,0.407244,0.002007
5977,40.3,-122.1,0.5651,0.430476,0.004424
5978,40.3,-122.0,0.536998,0.455455,0.007547
5979,40.3,-121.9,0.524191,0.461334,0.014475
5980,40.3,-121.80000000000001,0.514941,0.459431,0.025628
5981,40.3,-121.70000000000002,0.508782,0.449056,0.042162
5982,40.3,-121.6,0.504946,0.430082,0.064972
5983,40.3,-121.5,0.502647,0.404122,0.093231
5984,40.3,-121.4,0.501378,0.370778,0.127843
5985,40.3,-121.30000000000001,0.50069,0.33146,0.16785
5986,40.3,-121.19999999999999,0.500339,0.288526,0.211134
5987,40.3,-121.1,0.500159,0.247716,0.252125
5988,40.3,-121.0,0.500074,0.201584,0.298342
5989,40.3,-120.9,0.50003,0.16259,0.33738
5990,40.3,-120.8,0.500013,0.128426,0.371561
5991,40.3,-120.7,0.500006,0.099519,0.400476
5992,40.3,-120.60000000000001,0.500002,0.07569,0.424308
5993,40.3,-120.50000000000001,0.500001,0.056451,0.443548
5994,40.3,-120.40000000000002,0.5,0.041168,0.458832
5995,40.3,-120.3,0.5,0.029218,0.470782
5996,40.3,-120.2,0.5,0.020059,0.479941
5997,40.3,-120.09999999999998,0.5,0.013227,0.486773
5998,40.3,-119.99999999999999,0.5,0.008321,0.491679
5999,40.3,-119.89999999999999,0.5,0.004968,0.495032
6000,40.3,-119.8,0.5,0.002803,0.497197
6001,40.3,-119.7,0.5,0.001488,0.498512
6002,40.3,-119.6,0.5,7.61E-4,0.499239
6003,40.3,-119.5,0.5,3.67E-4,0.499633
6004,40.3,-119.4,0.5,1.47E-4,0.499853
6005,40.3,-119.30000000000001,0.5,6.7E-5,0.499933
6006,40.3,-119.20000000000002,0.5,1.5E-5,0.499985
6007,40.3,-119.1,0.5,3.0E-6,0.499997
6008,40.4,-125.4,0.508866,0.491134,0.0
6009,40.4,-125.3,0.508716,0.491284,0.0
6010,40.4,-125.2,0.507287,0.492713,0.0
6011,40.4,-125.10000000000001,0.506897,0.493103,0.0
6012,40.4,-125.00000000000001,0.506262,0.493738,0.0
6013,40.4,-124.90000000000002,0.506259,0.493741,0.0
6014,40.4,-124.8,0.505619,0.494381,0.0
6015,40.4,-124.7,0.505016,0.494984,0.0
6016,40.4,-124.59999999999998,0.504124,0.495876,0.0
6017,40.4,-124.49999999999999,0.503546,0.496454,0.0
6018,40.4,-124.39999999999999,0.502689,0.497311,0.0
6019,40.4,-124.3,0.502471,0.497529,0.0
6020,40.4,-124.2,0.502699,0.497301,0.0
6021,40.4,-124.1,0.503998,0.496002,0.0
6022,40.4,-124.0,0.506206,0.493794,0.0
6023,40.4,-123.9,0.509391,0.490609,0.0
6024,40.4,-123.80000000000001,0.517497,0.482503,0.0
6025,40.4,-123.70000000000002,0.550116,0.449884,0.0
6026,40.4,-123.6,0.583509,0.416491,0.0
6027,40.4,-123.5,0.599469,0.400531,0.0
6028,40.4,-123.4,0.616345,0.383655,0.0
6029,40.4,-123.29999999999998,0.633744,0.366256,0.0
6030,40.4,-123.19999999999999,0.650451,0.349549,0.0
6031,40.4,-123.10000000000001,0.664999,0.335001,0.0
6032,40.4,-123.00000000000001,0.675809,0.324191,0.0
6033,40.4,-122.90000000000002,0.681451,0.318549,0.0
6034,40.4,-122.8,0.680902,0.319098,0.0
6035,40.4,-122.7,0.673643,0.326357,0.0
6036,40.4,-122.60000000000001,0.659872,0.340128,0.0
6037,40.4,-122.50000000000001,0.640418,0.359533,5.0E-5
6038,40.4,-122.40000000000002,0.61681,0.382984,2.05E-4
6039,40.4,-122.3,0.591294,0.408108,5.98E-4
6040,40.4,-122.2,0.566588,0.431953,0.001458
6041,40.4,-122.1,0.545243,0.451597,0.00316
6042,40.4,-122.0,0.526079,0.468232,0.005688
6043,40.4,-121.9,0.51646,0.472552,0.010988
6044,40.4,-121.80000000000001,0.509877,0.470356,0.019767
6045,40.4,-121.70000000000002,0.505564,0.461794,0.032642
6046,40.4,-121.6,0.503026,0.446096,0.050877
6047,40.4,-121.5,0.501609,0.422541,0.07585
6048,40.4,-121.4,0.500836,0.390959,0.108206
6049,40.4,-121.30000000000001,0.500415,0.351996,0.14759
6050,40.4,-121.19999999999999,0.500205,0.30745,0.192345
6051,40.4,-121.1,0.500098,0.260218,0.239684
6052,40.4,-121.0,0.500045,0.213589,0.286366
6053,40.4,-120.9,0.500017,0.170425,0.329557
6054,40.4,-120.8,0.500008,0.1326,0.367392
6055,40.4,-120.7,0.500003,0.100888,0.399109
6056,40.4,-120.60000000000001,0.500001,0.075163,0.424835
6057,40.4,-120.50000000000001,0.500001,0.054825,0.445175
6058,40.4,-120.40000000000002,0.5,0.039043,0.460957
6059,40.4,-120.3,0.5,0.027011,0.472989
6060,40.4,-120.2,0.5,0.01803,0.48197
6061,40.4,-120.09999999999998,0.5,0.01152,0.48848
6062,40.4,-119.99999999999999,0.5,0.006996,0.493004
6063,40.4,-119.89999999999999,0.5,0.004019,0.495981
6064,40.4,-119.8,0.5,0.002174,0.497826
6065,40.4,-119.7,0.5,0.001103,0.498897
6066,40.4,-119.6,0.5,5.44E-4,0.499456
6067,40.4,-119.5,0.5,2.54E-4,0.499746
6068,40.4,-119.4,0.5,9.2E-5,0.499908
6069,40.4,-119.30000000000001,0.5,4.1E-5,0.499959
6070,40.4,-119.20000000000002,0.5,8.0E-6,0.499992
6071,40.4,-119.1,0.5,2.0E-6,0.499998
6072,40.5,-125.4,0.511426,0.488574,0.0
6073,40.5,-125.3,0.512787,0.487213,0.0
6074,40.5,-125.2,0.512161,0.487839,0.0
6075,40.5,-125.10000000000001,0.513481,0.486519,0.0
6076,40.5,-125.00000000000001,0.511982,0.488018,0.0
6077,40.5,-124.90000000000002,0.512665,0.487335,0.0
6078,40.5,-124.8,0.51146,0.48854,0.0
6079,40.5,-124.7,0.509703,0.490297,0.0
6080,40.5,-124.59999999999998,0.507846,0.492154,0.0
6081,40.5,-124.49999999999999,0.505913,0.494087,0.0
6082,40.5,-124.39999999999999,0.503853,0.496147,0.0
6083,40.5,-124.3,0.503498,0.496502,0.0
6084,40.5,-124.2,0.503352,0.496648,0.0
6085,40.5,-124.1,0.503872,0.496128,0.0
6086,40.5,-124.0,0.505199,0.494801,0.0
6087,40.5,-123.9,0.507904,0.492096,0.0
6088,40.5,-123.80000000000001,0.514468,0.485532,0.0
6089,40.5,-123.70000000000002,0.55548,0.44452,0.0
6090,40.5,-123.6,0.569932,0.430068,0.0
6091,40.5,-123.5,0.586097,0.413903,0.0
6092,40.5,-123.4,0.603856,0.396144,0.0
6093,40.5,-123.29999999999998,0.622242,0.377758,0.0
6094,40.5,-123.19999999999999,0.639892,0.360108,0.0
6095,40.5,-123.10000000000001,0.65514,0.34486,0.0
6096,40.5,-123.00000000000001,0.666116,0.333884,0.0
6097,40.5,-122.90000000000002,0.67102,0.32898,0.0
6098,40.5,-122.8,0.6685,0.3315,0.0
6099,40.5,-122.7,0.657996,0.342004,0.0
6100,40.5,-122.60000000000001,0.640237,0.359763,0.0
6101,40.5,-122.50000000000001,0.617179,0.38279,3.1E-5
6102,40.5,-122.40000000000002,0.591741,0.408111,1.48E-4
6103,40.5,-122.3,0.567126,0.432447,4.28E-4
